Date,MKPRU,MKPRUPNZN,MKPRUPNZ,MKTCP,TRFEE,TRFUS,NTRAN,NTREP,NTRBL,TOUTV,CPTRA,HRATE,MIREV,AVBLS,TRVOU,LTCPCUSD
29/3/2020,-0.016978878,0,N,-0.063711717,-0.306854125,-0.348522583,-0.129884359,-0.130622965,-0.000978338,-0.327149774,-0.073044417,-0.129032258,-0.180566606,-0.180072951,0.524040052,0.0209
28/3/2020,-0.058349288,0,N,-0.009872168,-0.244795065,-0.241284376,-0.055602606,-0.05203943,-0.025138174,0.195528063,0.035485623,-0.047074528,-0.020442228,-0.022085907,-0.569095686,-0.0583
27/3/2020,0.009747016,1,P,0.018467657,0.212639288,0.208646817,0.342164124,0.340198611,-0.228255628,-0.019792456,0.26649838,0.485990876,0.687949732,0.009029673,-0.204135513,0.0314
26/3/2020,-0.010346473,0,N,-0.013460222,0.014710395,0.019550997,-0.215563889,-0.216867382,0.12549529,-0.359349657,-0.090579166,-0.303030303,-0.281588571,-0.038449578,-0.001020271,-0.0343
25/3/2020,0.040960235,1,P,0.069443645,-0.129917269,-0.061149776,0.070492194,0.069658041,-0.091703593,0.336240136,0.183351075,0.178571429,0.266768089,0.008401479,0.832560355,0.039
24/3/2020,0.116706912,1,P,0.053323571,0.542345245,0.549775873,0.242223433,0.241429823,0.408592643,0.295774628,-0.282247372,-0.118110236,-0.108390866,0.376531955,-0.040751734,0.1022
23/3/2020,-0.05932777,0,N,-0.048972218,-0.291817917,-0.295268389,-0.149420893,-0.148311794,-0.169513313,0.145100498,0.190222651,0.024193548,0.012378519,-0.23931888,-0.577399643,-0.076
22/3/2020,-0.005876552,0,N,0.017208229,-0.411416283,-0.439311654,-0.135976163,-0.134430205,-0.240495175,-0.477628355,0.232584814,0.137614679,0.045256066,-0.123485171,0.114109526,0.0079
21/3/2020,0.005042614,1,P,-0.013353728,0.168469796,0.313123106,0.071154621,0.073102747,0.051500407,0.021099299,0.084474006,0.018691589,0.18356238,-0.032268823,0.394792652,-0.0238
20/3/2020,0.14508995,1,P,0.2001108,0.164796542,0.270477967,0.148905532,0.148649007,0.073743488,0.149971977,0.000818861,0.07,0.149846327,0.121587916,0.105466314,0.123
19/3/2020,0.009821544,1,P,-0.028010398,-0.055907026,-0.060321462,-0.169125414,-0.169204769,0.021975741,-0.23359925,-0.014551668,-0.18699187,-0.181216025,-0.054079599,-0.413334557,0.0153
18/3/2020,0.065904682,1,P,0.073605494,0.01113751,0.054000205,0.029315937,0.028393849,-0.004157752,-0.066561371,0.063022392,0.033613445,0.074484288,0.031961115,0.889197769,0.0319
17/3/2020,-0.060221298,0,N,-0.063371782,0.389497309,0.333893389,0.211302244,0.212919724,0.211302244,0.859505635,-0.210642423,0,-0.026317546,0.071663916,0.264257727,-0.0897
16/3/2020,0.035263421,1,P,-0.034326001,-0.161883137,-0.181412073,-0.20225996,-0.201179511,-0.141926679,-0.243637839,0.130311741,-0.0703125,-0.098305066,-0.126196941,-0.767713708,0.0567
15/3/2020,-0.078938783,0,N,-0.008997363,-0.372974175,-0.35022251,0.010946611,0.01598188,-0.01274745,-0.514282177,0.063488344,0.024,0.040770719,-0.017134201,0.191025376,-0.0829
14/3/2020,0.161239366,1,P,-0.04483965,0.424971177,0.129193743,-0.209098858,-0.215836277,-0.04459142,-0.000943273,-0.199038689,-0.17218543,-0.36252516,0.049858908,3.392316591,0.2585
13/3/2020,-0.391404434,0,N,-0.253873304,1.001531871,0.689039178,0.217348657,0.215173768,-0.040632516,0.387489416,-0.089667323,0.268907563,0.137605533,0.022186309,-0.160392731,-0.3854
12/3/2020,0.006491695,1,P,-0.009907772,0.057986755,0.043070946,-0.128014122,-0.127148425,-0.032755161,0.575647827,0.02594442,-0.098484848,-0.105390955,-0.070208278,-0.30156657,-0.0328
11/3/2020,-0.005859853,0,N,0.000276491,0.090942765,0.102542495,-0.05316604,-0.054775975,0.075947682,-0.123358738,-0.063137706,-0.093936734,-0.112946964,0.132128642,0.488141494,-0.0062
10/3/2020,-0.013364215,0,N,-0.052078868,0.586633315,0.439657675,0.150372984,0.149239537,0.21172621,0.987042968,-0.243208869,-0.01447381,-0.136986178,0.320317883,1.531336759,-0.0089
9/3/2020,-0.096559808,0,N,-0.089118774,-0.129252255,-0.174321241,-0.033889541,-0.035105979,-0.040004165,0.007410148,-0.00982728,0.006369427,-0.044785372,-0.044222998,-0.290836872,-0.157
8/3/2020,-0.02809776,0,N,0.00119618,-0.303916719,-0.303252785,-0.074090601,-0.072894685,-0.085885626,-0.354362052,0.085647747,0.012903226,0.006410418,-0.152648031,-0.317151697,-0.0436
7/3/2020,0.009760251,1,P,-0.005195222,0.092770966,0.103988628,-0.031888627,-0.031583054,0.018078411,0.10865745,-0.002702551,-0.049079755,-0.025759753,0.074433132,0.746300924,0.0186
6/3/2020,0.035220176,1,P,0.044912342,0.004711407,0.020033964,-0.025689557,-0.026638671,-0.001780098,-0.159973357,0.031335227,-0.023952096,-0.020390585,-0.185100072,-0.177423101,0.0284
5/3/2020,0.000520884,1,P,0.002878037,-0.018573351,-0.006373134,0.047969175,0.047652409,-0.039884528,0.288191925,0.034663731,0.091503268,0.112223312,0.071524672,-0.234734832,-0.0109
4/3/2020,-0.017781129,0,N,-0.015053047,0.077484589,0.075958662,-0.001449736,0,-0.027555625,0,0.030721917,0,0.020316787,0.025042339,0,-0.0066
3/3/2020,0,1,P,0.034857877,0,0,0,-0.002422455,0,-0.039577638,0,0.026845638,0,0,0.572713998,0.0631
2/3/2020,0.044368697,1,P,0.003187234,0,0,0,0.115459068,0,0.287392272,0,0.071942446,0,0,-0.428709912,-0.0053
1/3/2020,-0.020451428,0,N,-0.010386209,-0.127216172,-0.115259909,-0.069912369,-0.16622966,-0.013732579,-0.369757891,0.022134581,-0.120253165,-0.041022627,0.031040548,-0.163107903,-0.0305
29/2/2020,-0.010490964,0,N,-0.027516362,-0.025113705,-0.038352301,0.087988996,0.088288807,0.012242927,0.028483053,-0.024253713,0.074829932,0.061601223,-0.018102803,-0.284892904,-0.0287
28/2/2020,0.002185414,1,P,0.009782558,-0.079847829,-0.103677593,0.026711762,0.028434295,-0.050117009,0.12135666,0.022137122,0.080882353,0.049440206,-0.052345173,0.812622338,0.0179
27/2/2020,-0.056248959,0,N,-0.061297976,0.193698038,0.096532498,-0.013825752,-0.014865226,0.044184497,0.00668336,-0.078981292,-0.056921868,-0.12307889,0.092965254,-0.018310048,-0.1472
26/2/2020,-0.03669383,0,N,-0.02348001,0.070692206,0.083222813,0.017340144,0.01533993,-0.003854442,0.074113139,-0.026698023,0.018820079,0.025593764,-0.067219761,0.809047828,-0.06
25/2/2020,-0.032598587,0,N,-0.031437994,0.379256604,0.35893665,0.151660311,0.152766423,0.159828115,0.21727416,-0.146736324,-0.007042254,-0.017330089,0.255087911,0.872762574,-0.0518
24/2/2020,0.033068483,1,P,0.021724984,-0.09297067,-0.073440923,-0.062436597,-0.065107948,-0.022821241,0.156524908,0.044898252,-0.040540541,-0.020341638,-0.037111867,-0.567534022,0.0653
23/2/2020,-0.00277933,0,N,-0.004049421,-0.221713321,-0.224547518,-0.100114038,-0.098855194,-0.063632175,-0.300270579,0.062097111,-0.038961039,-0.04423372,-0.115010449,-0.383626073,0.0208
22/2/2020,0.00933916,1,P,0.013254221,-0.152974039,-0.143016862,0.069034129,0.069449204,-0.125335713,-0.208272071,0.149594534,0.222222222,0.228955791,-0.145519731,-0.309451611,0.0552
21/2/2020,0.000222807,1,P,-0.034643159,-0.115560462,-0.172405957,-0.054297278,-0.052983226,0.05828638,-0.239885131,-0.104274276,-0.106382979,-0.16507434,0.070784626,0.347444132,-0.0187
20/2/2020,-0.056571044,0,N,0.02936492,0.043163533,0.0758593,0.011342697,0.011020044,0.075896487,0.307665903,-0.052887506,-0.06,-0.031579478,0.038650525,0.162556177,-0.0828
19/2/2020,0.049126488,1,P,0.002398291,0.190943214,0.204212946,-0.030574744,-0.029949257,0.014665101,-0.192836473,0.008602679,-0.044585987,-0.04120593,0.095794745,0.393031009,0.0522
18/2/2020,-0.023520604,0,N,-0.012173259,0.171224025,0.162142383,0.168545285,0.168699074,0.056900831,0.350702673,-0.068765742,0.105633803,0.113605587,0.096220712,-0.249844336,-0.0204
17/2/2020,0.003382414,1,P,-0.047731959,-0.243407313,-0.262307031,-0.094462399,-0.09451684,-0.094462399,0.107889336,0.074530511,0,-0.026972219,-0.149910586,-0.071658945,-0.0244
16/2/2020,-0.044785519,0,N,-0.006467394,-0.112654014,-0.123350259,-0.010295083,-0.010264957,-0.059083353,-0.170099594,0.033661369,0.051851852,0.022483535,0.008511174,-0.380555395,-0.075
15/2/2020,0.012311532,1,P,0.006190747,-0.093183004,-0.092705319,-0.041175485,-0.040003469,0.001438938,-0.020249855,0.009584981,-0.042553191,-0.031477529,-0.113179234,0.222928612,0.0293
14/2/2020,-0.010804207,0,N,-0.012670685,-0.051336702,-0.059259181,-0.013156711,-0.012547989,-0.006157823,-0.028011928,-0.002285295,-0.007042254,-0.015411939,0.071001055,-0.147927674,-0.0073
13/2/2020,0.007680495,1,P,0.010073641,0.075519946,0.097727784,-0.057354965,-0.057947024,-0.017524893,0.078047614,0.063112934,-0.038957374,-0.015146106,-0.087977018,0.22313681,0.061
12/2/2020,0.042678738,1,P,0.046857861,0.260755798,0.260618237,0.226360599,0.226650241,0.010918872,-0.024600039,-0.007415215,0.217431615,0.215702796,0.049042922,0.446896403,0.0327
11/2/2020,-0.030270379,0,N,-0.029910796,0.391431909,0.394204619,-0.059816444,-0.061702898,0.179082656,0.82892369,-0.166939795,-0.202614379,-0.206409507,0.260478534,0.421408467,-0.038
10/2/2020,0.025768336,1,P,0.02857304,-0.071009321,-0.057477767,-0.004061402,-0.004002449,-0.095193038,-0.271135705,0.147749426,0.100719424,0.127667083,-0.147429273,-0.140632081,0.0053
9/2/2020,0.010153413,1,P,0.006739598,-0.323016014,-0.308643871,-0.049486771,-0.048734611,-0.049486771,-0.527500711,0.04497813,4.59E-12,0.012443655,-0.129889376,-0.421892121,0.0306
8/2/2020,0.005317939,1,P,0.016415448,0.162738227,0.133157879,0.062047753,0.061697378,0.031485228,0.058427789,-0.013279445,0.02962963,0.011202217,0.128740298,-0.069681244,0.0101
7/2/2020,0.014639778,1,P,0.005111795,0,0,0,-0.146534093,0,0.849436682,0,-0.150943396,0,0,0.8037568,0.0142
6/2/2020,0.049416403,1,P,0.045347816,0.141518434,0.245970102,0.01998771,0,-0.002678684,-9.31E-14,0.04975136,-3.35E-12,0.109638692,-0.048503074,0,0.0661
5/2/2020,0,1,P,-0.036956379,0.102760289,0.086805341,-0.065925102,0.11581369,0.047296097,-0.46947571,-0.055198133,0.074324324,-0.117484293,0.003369812,0.36512014,-0.0236
4/2/2020,-0.016363629,0,N,0.01461141,0.270481574,0.260976898,0.137971459,0.133898169,0.099526477,1.311717045,-0.094124951,0.034965035,0.030859951,0.175620507,0.811305554,-0.0035
3/2/2020,-0.006774301,0,N,-0.000269195,-0.030478365,-0.02781763,-0.042291686,-0.042325064,0.011286402,-0.154389001,-0.009277946,-0.052980132,-0.051177252,0.052374094,-0.656623318,-0.0113
2/2/2020,0.004748349,1,P,-0.009101369,-0.224121358,-0.220956335,-0.091826788,-0.090638138,-0.133927533,-0.320497239,0.153937146,0.048611111,0.047974804,-0.132146861,-0.3900826,0.0398
1/2/2020,-0.017742942,0,N,-0.007318762,0.146878651,0.122698658,0.005641121,0.00503204,0.089444548,-0.172530252,-0.088397055,-0.076923077,-0.099440178,0.100869341,0.32455847,0.0011
31/1/2020,0.02398325,1,P,0.0219006,-0.038156388,-0.018315654,-0.023502329,-0.023649733,0.001536073,0.628468848,0.007836824,-0.025,0.001838253,0.002833187,-0.295443686,0.1363
30/1/2020,-0.011281003,0,N,0.032395845,-0.111462014,-0.08106595,0.001499771,0.000990721,-0.111168954,-0.149199929,0.161102958,0.146199151,0.162844346,-0.166180297,0.189269042,-0.0121
29/1/2020,0.05507218,1,P,0.031318569,0.161731201,0.198238921,0.217776823,0.217782753,0.106290212,-0.303914291,-0.062483689,0.132617556,0.141685634,0.140947726,0.741991754,0.0337
28/1/2020,0.035787723,1,P,0.024116871,0.871483227,0.917232646,0.068873518,0.0653592,0.184875295,1.612474921,-0.123080795,-0.097902098,-0.074610872,0.279082394,0.843882513,0.0412
27/1/2020,0.031349671,1,P,0.033111813,-0.071996245,-0.045973415,-0.08521836,-0.086038841,0.049120203,0.18247869,-0.032311831,-0.12804878,-0.103367706,-0.032528347,-0.526143664,0.056
26/1/2020,-0.011961078,0,N,-0.023406779,-0.292380121,-0.304759208,-0.090169392,-0.085363689,-0.156742363,-0.29499278,0.160762165,0.078947368,0.040539588,-0.173843693,-0.260028301,-0.0206
25/1/2020,0.004775808,1,P,0.013171192,-0.234662479,-0.234660965,-0.048590862,-0.043707534,-0.004775967,-0.201248131,0.00262187,-0.044025157,-0.040241595,-0.006507146,1.252918372,-0.0017
24/1/2020,-0.0312775,0,N,-0.036538195,-0.029612103,-0.064375338,0.004053733,0.007200818,-0.014890677,-0.033427615,-0.007906827,0.019230769,-0.008160145,-0.018074808,-0.224155649,-0.0656
23/1/2020,-0.007259586,0,N,-0.005045237,0.056555865,0.073292093,0.042435202,0.042197181,0.022388371,0.343276685,-0.019000691,0.019607843,0.036032496,0.058998132,0.019114645,0.0124
22/1/2020,0.011104194,1,P,0.012831876,0.156436734,0.206999616,0.004938453,0.004790591,-0.001629773,-0.317778654,0.058934943,0.006578947,0.041996427,0.008274968,-0.541349614,0.007
21/1/2020,-0.008834519,0,N,0.006984514,0.074208543,-0.010271614,0.104595718,0.106541969,0.090061564,0.54929417,-0.149442847,0.013333333,-0.054642692,0.133546026,1.344743914,-0.0084
20/1/2020,-0.023285096,0,N,-0.039442621,-0.070245878,-0.061190552,-0.011408697,-0.013699603,-0.130039654,0.250090284,0.13954961,0.136363636,0.143413741,-0.084076192,-0.575952535,-0.0271
19/1/2020,0.001180854,1,P,0.005753524,-0.268703891,-0.265165949,-0.113444159,-0.11167029,0.067896808,-0.547177989,-0.059079235,-0.169811321,-0.1658212,-0.014243319,0.519361531,-0.0291
18/1/2020,0.020443635,1,P,0.022968732,0.01847876,0.038323998,-0.005997908,-0.004235251,-0.005997908,0.257296943,0.023588551,0,0.017449161,-0.014890267,-0.301398132,0.0596
17/1/2020,-0.010422186,0,N,-0.007644922,-0.239352793,-0.246434583,-0.020173872,-0.015789132,-0.0694733,-0.445418154,0.062248482,0.052980132,0.040818817,-0.076672817,-0.495606822,-0.0094
16/1/2020,-0.003226492,0,N,-0.011218665,0.195890292,0.222142857,-0.041201546,-0.042284513,-0.079299498,0.281283895,0.11215627,0.113524324,0.066333712,-0.126668672,3.682311302,-0.0061
15/1/2020,0.090951039,1,P,0.089846914,0.487240623,0.574648446,0.189837344,0.189375874,0.173425794,0.81263226,-0.095524337,0.015472286,0.076178921,0.242574851,0.746525552,0.1804
14/1/2020,-0.008408399,0,N,-0.002635767,0.213285051,0.205510226,0.029883166,0.02563908,0.087499007,0.37430639,-0.0840554,-0.052980132,-0.063487893,0.189743017,-0.475719344,-0.0349
13/1/2020,0.019008937,1,P,-0.001688192,-0.209529155,-0.20861702,-0.083909794,-0.085223668,-0.011107923,-0.158045504,0.004774322,-0.073619632,-0.075087299,-0.022302601,-0.511046188,0.0393
12/1/2020,-0.019936076,0,N,0.009066721,-0.435484344,-0.445164514,-0.065502791,-0.062965085,-0.145766355,-0.342960164,0.209320214,0.093959732,0.087024754,-0.246890818,0.417969433,0.008
11/1/2020,0.046910176,1,P,0.015941296,0.093479648,0.149023367,0.026942436,0.027330801,0.082080285,-0.250204482,-0.076836823,-0.050955414,-0.01200612,0.072359314,-0.516419958,0.0951
10/1/2020,-0.027942283,0,N,-0.011085409,-0.034044261,-0.07392197,0.012697355,0.018445378,-0.08405717,0.3422723,0.043150723,0.105633803,0.056395977,-0.017509332,0.063396956,-0.013
9/1/2020,-0.015041388,0,N,0.018294572,0.206123278,0.255287765,-0.075738421,-0.073305991,0.145563648,0.14532141,-0.087018908,-0.193181818,-0.156166654,0.121345861,0.84762978,-0.0221
8/1/2020,0.052354354,1,P,0.050013061,0.247340662,0.293240436,0.150204248,0.142731664,-0.11774106,-0.283144144,0.199823613,0.303703704,0.352056112,-0.158924408,1.366465885,0.0136
7/1/2020,0.055453461,1,P,0.014225388,0.723978291,0.764781985,0.03949906,0.034974273,0.255098865,0.941708882,-0.199903127,-0.171779141,-0.15274818,0.425842087,-0.039940129,0.0534
6/1/2020,0.000500824,1,P,0.012457579,-0.03452299,-0.027651059,0.001963686,0.002695389,0.032698768,-0.142996706,-0.009034413,-0.029761905,-0.015752083,-0.004838645,-0.63336215,0.0141
5/1/2020,0.002940072,1,P,0.00476632,-0.248790792,-0.233616421,-0.092576386,-0.089299553,-0.087175055,-0.352570265,0.087486904,-0.00591716,-0.003479977,-0.127325103,1.004457053,0.0161
4/1/2020,0.055011787,1,P,0.052636698,0.189317189,0.217809811,0.070880714,0.068772635,-0.10654331,0.465048276,0.165091537,0.19858156,0.248840855,-0.100492901,1.387435623,0.0663
3/1/2020,-0.032240847,0,N,-0.036161352,0.382092565,0.358352182,0.17411961,0.170738931,0.448913561,0.560661026,-0.326077497,-0.14195315,-0.209400182,0.572876148,-0.401429104,-0.0498
2/1/2020,0.001028136,1,P,0.003400504,-0.328195674,-0.328144441,-0.142144919,-0.137015704,-0.285120766,-0.385219825,0.408600552,0.20769794,0.209392781,-0.344750126,-0.226176946,0.0082
1/1/2020,-0.007104272,0,N,-0.005291582,-0.066699669,-0.08360392,-0.095686555,-0.093967609,0.035282979,-0.266911263,-0.048888534,-0.126506024,-0.148475417,0.03986595,0.329761687,-0.0268
31/12/2019,-0.022444404,0,N,-0.020766715,0.26120396,0.259422837,0.159228365,0.151571279,0.082412027,0.758260029,-0.078635323,0.070967742,0.078831883,0.199872503,0.28845581,-0.0168
30/12/2019,0.011544883,1,P,0.008215865,-0.086545216,-0.080645837,-0.061558164,-0.059842211,-0.097884945,-0.179859966,0.113743741,0.040268456,0.045183722,-0.11496373,-0.498341628,0.0094
29/12/2019,0.007887983,1,P,0.009559568,-0.193524356,-0.195811388,-0.07422937,-0.072138566,-0.099082273,-0.21031376,0.12307007,0.027586207,0.013634871,-0.125542556,0.202141985,0.0416
28/12/2019,0.006884521,1,P,0.004709891,-0.09495293,-0.135113137,0.088295397,0.089459376,0.253416077,0.237288001,-0.218795326,-0.131736527,-0.142084423,0.214096346,0.522349229,0.0238
27/12/2019,0.000233569,1,P,0.009198658,0.440157139,0.529579305,0.210070055,0.215249532,-0.072521156,0.17589713,0.100737972,0.3046875,0.353911395,-0.057871873,-0.485756804,-0.0003
26/12/2019,-0.007995101,0,N,-0.009668925,-0.254224889,-0.264072074,-0.157590657,-0.157837135,-0.177334626,-0.183374222,0.198305582,0.024,0.009463818,-0.200001552,-0.374204639,-0.0069
25/12/2019,-0.009749962,0,N,-0.041552108,-0.066906217,-0.092575172,-0.047266644,-0.044900273,0.08992696,-0.230372169,-0.120416435,-0.125874126,-0.162246974,0.071486236,0.67633697,-0.0075
24/12/2019,-0.025594824,0,N,0.017026891,0.473833076,0.535600602,0.084587469,0.072416981,0.281785191,0.250840029,-0.173209994,-0.153846154,-0.103000353,0.400784945,1.868434621,-0.0274
23/12/2019,0.051966906,1,P,0.036652914,-0.229104987,-0.222093961,-0.096580719,-0.096509429,-0.059160985,0.120746427,0.071490413,-0.039772727,-0.031994901,-0.020502979,-0.539986565,0.0543
22/12/2019,-0.00653253,0,N,-0.006402692,-0.348069249,-0.34829411,-0.064748374,-0.062665672,-0.171026968,-0.326809843,0.199467147,0.128205128,0.121803599,-0.213822218,-0.403593078,-0.0104
21/12/2019,0.005497241,1,P,0.0074603,-0.112771078,-0.129294232,0.041000767,0.042478536,0.047673849,0.001728048,-0.046385885,-0.002072415,-0.032022938,-0.050880195,-0.556782226,0.0115
20/12/2019,-0.018317502,0,N,0.028959954,0.044839381,0.114507857,0.0168847,0.01972837,-0.13208567,-0.137681305,0.213034151,0.173097196,0.247663444,-0.120885465,0.964931669,-0.0279
19/12/2019,0.10165726,1,P,0.054043044,0.198714621,0.208074082,-0.015677172,-0.01494392,0.035742677,-0.344693295,-0.033292291,-0.04964539,-0.035196916,-0.12301543,0.164290068,0.1025
18/12/2019,-0.038871785,0,N,-0.041773225,0.034467909,-0.005980051,-0.023941789,-0.026717557,0.08681659,1.315361266,-0.11903377,-0.101910828,-0.142281218,0.265684993,1.585948535,-0.075
17/12/2019,-0.032568618,0,N,-0.036371981,0.083893546,0.078343821,0.2415873,0.237410352,-0.019383279,0.180172426,0.020505065,0.266129032,0.270230352,-0.072878536,-0.104809002,-0.0802
16/12/2019,0.006140577,1,P,0.006099319,0.330887608,0.301718383,-0.10240344,-0.105654172,0.093040972,-0.109546691,-0.084805311,-0.178807947,-0.195166978,0.240622779,-0.252263848,0.0046
15/12/2019,-0.025390692,0,N,-0.019498105,-0.316277286,-0.317414681,-0.091028468,-0.08810028,-0.085008789,0.014110003,0.069477576,-0.006578947,-0.016801901,-0.088402523,-0.298243004,-0.0263
14/12/2019,0.008722855,1,P,0.002267167,-0.004108011,0.008635646,0.035577864,0.03620727,-0.093869369,-0.138095815,0.114066784,0.142857143,0.164297066,-0.096267944,0.394548093,0.0189
13/12/2019,-0.001825803,0,N,0.004630795,-0.082928936,-0.087931899,0.070548124,0.071940673,0.06249889,-0.308147939,-0.064800842,0.007575758,0.001175704,-0.083273653,-0.186333937,-0.012
12/12/2019,-0.002555133,0,N,-0.007675568,0.059515096,0.047272146,-0.090031994,-0.090273062,0.020267159,0.051337933,-0.028661597,-0.108108108,-0.11611313,0.080579269,-0.389735509,0.0008
11/12/2019,-0.015899322,0,N,-0.012927731,0.064227307,0.040882767,0.020517873,0.021251816,0.020517873,-0.034764461,-0.042852474,2.72E-13,-0.023213843,0.015893838,2.375895942,-0.0086
10/12/2019,-0.02458926,0,N,-0.025586792,0.504515093,0.496643128,0.124710869,0.123833124,0.124710869,0.627992858,-0.110795307,0,9.82E-05,0.303876333,-0.065155232,-0.0246
9/12/2019,0.002339826,1,P,0.000870061,-0.196776775,-0.203611245,-0.022542449,-0.021481663,0.023688651,-0.236009724,-0.062113411,-0.04516129,-0.086176994,-0.035321982,-0.559146851,0.0083
8/12/2019,-0.005612685,0,N,0.000500859,-0.278686027,-0.263088029,-0.095444947,-0.095391986,-0.153803337,-0.581886012,0.23831903,0.068965517,0.123708577,-0.182507084,-0.088309357,-0.0024
7/12/2019,0.02044627,1,P,0.026846842,0.077071501,0.087006534,0.012579141,0.011745066,0.012579141,1.548973294,-0.001213858,-0.006106032,0.011350014,0.039697677,-0.400355633,0.0122
6/12/2019,0.028239154,1,P,-0.016181841,-0.213361554,-0.214966531,-0.076540838,-0.076932896,0.063570207,-0.614521992,-0.05647547,-0.132893326,-0.137247383,0.090237467,1.845517298,0.0016
5/12/2019,-0.014241918,0,N,0.0187319,0.159679093,0.164528279,0.002294123,0.002336655,-0.051721728,1.72591854,0.052263109,0.056962025,0.06513372,-0.028319309,-0.300268546,-0.0095
4/12/2019,-0.00175386,0,N,0.004236746,-0.023523332,-0.022233906,0.069208528,0.069905476,-0.018764326,-0.012851562,0.018161408,0.089655172,0.088626861,-0.056629899,-0.191762111,-0.01
3/12/2019,-0.012576509,0,N,-0.006854652,0.190897396,0.183248185,0.146052196,0.144460112,0.098629346,0.272597881,-0.092315129,0.043165468,0.040254239,0.170778017,0.130638251,-0.0401
2/12/2019,-0.0205128,0,N,-0.021029233,-0.195426823,-0.227375349,-0.010224971,-0.006470981,-0.102793859,-0.09398683,0.063285911,0.103174603,0.052413843,-0.186761265,-0.336098555,-0.0001
1/12/2019,-0.025749374,0,N,-0.033534184,-0.167434654,-0.194971543,-0.108683221,-0.106133037,-0.037943795,-0.242729279,0.01845519,-0.073529412,-0.131561679,0.014253507,0.18261234,-0.0225
30/11/2019,0.043933522,1,P,0.0213725,0.249675547,0.303663204,0.005383967,0.004211703,0.204982255,0.296304956,-0.144111567,-0.165644172,-0.11151992,0.208457143,-0.547505312,0.0375
29/11/2019,-0.012338131,0,N,0.001773311,-0.227060042,-0.191804539,-0.02510729,-0.023998156,-0.168649775,-0.246090512,0.255219152,0.172661871,0.238833171,-0.263323782,1.032793761,-0.0181
28/11/2019,0.050281771,1,P,0.060572157,-0.150709492,-0.136035636,-0.011555818,-0.008674604,-0.132444675,-0.134930655,0.164057371,0.139344262,0.150605735,-0.054568899,-0.567305002,0.015
27/11/2019,0.004681463,1,P,-0.007176632,0.238745489,0.23793355,0.149711955,0.148983147,0.17798356,-0.1091628,-0.115684379,-0.024,-0.003428585,0.165420417,1.822045069,0.0307
26/11/2019,0.032262501,1,P,0.021472646,0.891593193,0.891524917,0.045263457,0.040721596,0.095436103,0.596904877,-0.111960518,-0.045801527,-0.053008763,0.228973987,0.191382046,0.0318
25/11/2019,-0.056885349,0,N,-0.024980531,-0.210381446,-0.232706626,-0.127457379,-0.129143734,0.15228911,-0.184417633,-0.143527983,-0.242774566,-0.268602605,0.04049179,-0.736642107,-0.0824
24/11/2019,0.005171313,1,P,-0.011718242,-0.461581418,-0.461059453,-0.013251154,-0.00719458,-0.247104926,-0.357505207,0.300942038,0.310606061,0.29027662,-0.327177049,0.855733015,0.016
23/11/2019,-0.04341827,0,N,-0.034713966,0.085772214,0.018611023,-0.0414102,-0.044997346,-0.005099981,-0.026741503,-0.061853048,-0.023134909,-0.085819735,0.02984696,1.448208842,-0.0642
22/11/2019,-0.057504445,0,N,-0.069643627,0.347017727,0.278780411,0.008932186,0.007556764,0.045754529,1.019253515,-0.067472818,-0.029463164,-0.073703334,0.18379085,-0.228726446,-0.0791
21/11/2019,-0.004801251,0,N,0.002787573,-0.203811046,-0.197627466,-0.019973751,-0.014524812,0.014534216,-0.163318199,-0.026935606,-0.034013605,-0.050770186,-0.103069886,-0.175863457,-0.0021
20/11/2019,-0.006750253,0,N,-0.033921142,0.235065689,0.205745276,0.075356696,0.073802626,0.024149235,-0.280947233,-0.049975406,0.05,0.042482292,0.12243762,1.292642222,-0.0163
19/11/2019,-0.038563347,0,N,-0.008329741,0.319998094,0.298818632,0.152441654,0.153719855,0.267685819,1.105064193,-0.217000669,-0.090909091,-0.097638957,-0.080702943,0.571089603,-0.0534
18/11/2019,0.002502741,1,P,-0.00110322,-0.080761742,-0.075958751,-0.067372684,-0.068987982,-0.103708813,-0.0905662,0.120774388,0.040540541,0.045264809,-0.053774098,-0.734055999,0.016
17/11/2019,0.002957072,1,P,0.001939348,-0.226493813,-0.236640377,-0.128179735,-0.127865897,-0.069272961,-0.457174603,0.05623139,-0.063291139,-0.085693958,0.052230162,0.648241869,0.0091
16/11/2019,-0.020229788,0,N,-0.026490702,0.000262933,-0.013886299,-0.071075329,-0.07580358,-0.006403359,0.05222092,0.002831967,-0.065088757,-0.07605089,0.134526214,0.165473207,-0.0241
15/11/2019,-0.014847496,0,N,-0.006568155,-0.136218679,-0.140473803,0.097439997,0.101268031,-0.123346748,-0.08577576,0.1184149,0.251851852,0.246346458,-0.150653447,-0.366430011,-0.0301
14/11/2019,-0.004442414,0,N,0.009487591,0.19751721,0.20039894,0.05827488,0.060254706,0.05827488,0.305141426,-0.050121135,-4.38E-13,0.005232942,0.117290479,-0.154153915,-0.0081
13/11/2019,0.009602182,1,P,-0.029702168,-0.030685286,-0.037801422,-0.077515939,-0.077985201,0.031815505,0.279297935,-0.037473708,-0.105960265,-0.112084837,0.030372522,0.711859317,-0.006
